Season,Team,Lg,Salary,Player Link
Career,(may be incomplete),,"$16,506,767",/players/c/connapa01.html
2015-16,Los Angeles Clippers,NBA,"$525,093",/players/d/dawsobr01.html
Career,(may be incomplete),,"$525,093",/players/d/dawsobr01.html
2015-16,Los Angeles Clippers,NBA,"$525,093",/players/d/dawsobr01.html
Career,(may be incomplete),,"$525,093",/players/d/dawsobr01.html
2015-16,New Orleans Pelicans,NBA,"$281,659",/players/d/dejeabr01.html
Career,(may be incomplete),,"$281,659",/players/d/dejeabr01.html
2015-16,New Orleans Pelicans,NBA,"$281,659",/players/d/dejeabr01.html
Career,(may be incomplete),,"$281,659",/players/d/dejeabr01.html
2015-16,Houston Rockets,NBA,"$1,646,400",/players/d/dekkesa01.html
2016-17,Houston Rockets,NBA,"$1,720,560",/players/d/dekkesa01.html
2017-18,Los Angeles Clippers,NBA,"$1,794,600",/players/d/dekkesa01.html
2018-19,Washington Wizards,NBA,"$2,760,095",/players/d/dekkesa01.html
2021-22,Toronto Raptors,NBA,"$350,000",/players/d/dekkesa01.html
Career,(may be incomplete),,"$8,271,655",/players/d/dekkesa01.html
2015-16,Houston Rockets,NBA,"$1,646,400",/players/d/dekkesa01.html
2016-17,Houston Rockets,NBA,"$1,720,560",/players/d/dekkesa01.html
2017-18,Los Angeles Clippers,NBA,"$1,794,600",/players/d/dekkesa01.html
2018-19,Washington Wizards,NBA,"$2,760,095",/players/d/dekkesa01.html
2021-22,Toronto Raptors,NBA,"$350,000",/players/d/dekkesa01.html
Career,(may be incomplete),,"$8,271,655",/players/d/dekkesa01.html
2015-16,Sacramento Kings,NBA,"$525,093",/players/d/dukandu01.html
Career,(may be incomplete),,"$525,093",/players/d/dukandu01.html
2015-16,Sacramento Kings,NBA,"$525,093",/players/d/dukandu01.html
Career,(may be incomplete),,"$525,093",/players/d/dukandu01.html
2014-15,Atlanta Hawks,NBA,"$29,843",/players/e/eddieja01.html
2015-16,Washington Wizards,NBA,"$561,716",/players/e/eddieja01.html
2016-17,Washington Wizards,NBA,"$175,000",/players/e/eddieja01.html
2016-17,Phoenix Suns,NBA,"$102,898",/players/e/eddieja01.html
2017-18,Chicago Bulls,NBA,"$100,353",/players/e/eddieja01.html
2017-18,Boston Celtics,NBA,"$83,129",/players/e/eddieja01.html
Career,(may be incomplete),,"$1,052,939",/players/e/eddieja01.html
2014-15,Atlanta Hawks,NBA,"$29,843",/players/e/eddieja01.html
